text,label
@avihay_halak גם זה לא סתם אנטישמי  זה אנטישמי עם פוזה  אלה הכי גרועים.,NOT
ראש הממשלה שוב לא יגיע לניחום אבלים בשומרון https://t.co/b2oKhaY8rd למרות הנוהג של ראשי המדינה לנחם משפחות שכולות נפגעות טרור  נתניהו לא יגיע היום לניחום אבלים בבית משפחתה של אסתר הורגן בטל מנשה בשומרון  כפי שלא הגיע לנחם בבית משפחת בן-גל בהר ברכה ומשפחת שבח בחוות גלעד,NOT
"@Ke1T7G0PhkH5YEZ @yoavr לכן אמרתי: לא חושב שיהיה כאן הסכם כ""כ מהר. כנראה לא בימינו  וגם עם טראמפ אי-אפשר היה לקדם את זה. לגבי י-ם היא כבר מחולקת דה-פקטו והתעמולה של ביבי ש""פרס יחלק את י-ם"" היתה שקרית. יש בה חלק מוסלמי מובהק. י-ם לא מאוחדת  אתה יודע כמוני.",NOT
@mobinsaud שבוע מקסים מוחמד יקר.🌸,NOT
@benlevavi @emmanuelgerstel @YisraelLazewnik רואים את החייל מכוון נכון מותר לכווין מאז עובר 20 שניות כאשר לפחות 10 לא רואים מה קורה אם החייל / עם אבו עראם כן רואים לפני זה פלסטיני אם אבן ביד,Offensive
"צודק הארור שלך  אנטישמי! אני למעשה סוכן-על מוסד שמסתנן לטוויטר גזעני ואדווח על כולכם לצה""ל",Offensive
@real_zionist @YairGolan1 @NitzanHorowitz יאיר גולן מאוד ימני יחסית כל שברור שהוא צריך לעבודה אבל גם גילאון וגם עוד אמרו שהם שמאל ציוני,NOT
@AvnerCoh @Soloph0ne לתפיסתי זריקת אבנים זה מעשה טרור מסכן חיים וצריך להיות מטופל בעוצמה. לא משנה זהות הזורק. טרוריסט שזורק אבנים דמו בראשו. טרור זה טרור מבחינתי.,Offensive
"@Hamagzine אז למה? לא שיתף את הבן של היו""ר? לא שיתף את השחקן הרכש היהודי/ערבי היקר עם עבר של 6 דקות משחק בליגת העל ובחובות מהימורים בהווה שמעשן סיגריות ודופק ודקה רדבול תוך כדי אימונים?",NOT
@igal_malka אם היינו תלויים באליטה היינו חיים כעת בקולוניה בריטית עם רוב ערבי בארץ. כמובן שרק האשכנזים ביננו שהיו זוכים לקבל את אישור האליטות להיכנס ארצה...,NOT
@librawh0ree גם אצלנו ״שווה רצח״ אבל בפועל רק רועש ודוחה,Offensive
@romi_barebi @FTDTXFLICKER @librawh0ree @qxloux @sawyersbiitch @Omerharel12 @drivexfearless אמאל'ה זה מטריד רצח איך הם משתנים ותמיד יש להם כמו איזה דרמות מוזרות כאלה כיאלו יש להם חיים,NOT
RT @harelfish: התחסנתי עכשיו  האח שחיסן אותי היה ערבי. הוא ביקש ממני תעודה מזהה לפני החיסון  אז צחקתי ואמרתי לו שזה מהמקרים הבודדים בהם ערב…,Offensive
@yonipi0 @LittleMoiz כל מי שנדבק ימות תוך 100 שנה ככה,NOT
אני היחידה שלא ידעה שמוזיאון הסובלנות בירושלים נבנה על בית קברות מוסלמי? מה ישראלי בעיניך וזה,NOT
@shimritmeir מה זה ערבים? ח״כ ערבי ברשימת הליכוד זה קוואלצית ערבים? (אגב אין לי בעיה עם מפלגה ערבית הממשלה כל עוד לא תומכים ומלבינים טרור),Offensive
@Morpheus1099 הוא מחבל,Offensive
@YosephHaddad @idanlandau אחי אתה תותח שים עליו קצוץ אתה בשר מבשרינו חלק אינטגרלי ממדינת ישראל. הם מתים על ערבים לעומתיים הם הגזענים הגדולים ביותר תגיד להם שכן ערבי בבניין הם עפים עליו לשלילה חבורת בזויים וצבועים המשך בכל הכוח רוב העם תומך בך אל תתייחס לא,NOT
@Sam1Suaed @Tzoharkashrut לא קשור זה קששור אם יש בו נגיעות או לא ותותים ערבי זה יותר אסלי ופחות מרוסס וסביר להניח שיהיה בו יותר תולעים כמו תאנים,NOT
@nialllhotaf זה מפחיד טותי זה הראה כואב רצח,NOT
@Ahmad_tibi אחמד מי שבעד שהידים לא יכול לבוא בטענות על רצח שחיטה ותליה...!,Offensive
RT @logic_in_aQirsh: @AvigdorLiberman אביגדור היקר  אתה נעשה לאט לאט  אוטו אנטישמי  גם הביקורת שחלקה הייתה צודקת נעשית אצלך כפייתית  דווקא…,NOT
@itzikelrov זה משכיר שהשלום עם מצרים כמעט התפוצץ על מי יחזיק את עזה - ניסינו לדחוף אותה למצרים והם סירבו בתוקף,NOT
"@YinonMagal אני מבין שמאלימות המשטרה שם לא אכפת לך. חבל שלא הגעת לראות כמה נערים ונערות חטפו שם מכות רצח על כלום (שלא לדבר על המכת""זיות שהופעלו תוך דקה וחצי גם על אנשים שומרי חוק כמוני)",NOT
@ShmuelDimov @netanyahu תיקי רצח מדרגה ראשונה זוכו מסיבות פרוצדורליות. סור ללמוד משפטים,NOT
שונאת את המדינה הזאת יאללה לשחרר את פלסטין בדחיפות,NOT
@Riklin10 איאד לא זרק אבנים. איאד היה על הספקטרום האוטיסטי. איאד נרצח כי היה ערבי. עוד שאלות?,Offensive
@avribloch אני מציע לגדעון סער ללהק גם את הנכד של בגין...הוא גם מוסלמי ויהיה לו שפה משותפת עם החתן שלו..,Offensive
נקודה טובה. אם אנחנו קוראים למיליון ליכודניקים 'חברים בארגון פשע'  שאנחנו לא  אז כל הערבים לשיטת מיקי זוהר והליכוד הם תומכי טרור או מחבלים או מה שתרצו https://t.co/UDTTf7sMPi,Offensive
@Tiptips הבעיה אל עיראק מוגדרת כמדינת אויב בישראל. אני וסבא שלי אזרחים נדמה לי שאזרחות הוא שיעור חובה בבית ספר,NOT
@Sharona_Ozeri @yarivop אויב זה מחבל  חבר בארגון טרור או צבא או ממשלה מאיימת. לא אחד שבמקרה נולד ערבי מוסלמי בחלק הלא נכון של הקו הירוק  ולא עשה כלום. לא אויב ולא בטיח ואסור לעשות לו כלום  החיים שלו לא שווים פחות משל כל אדם אחר,Offensive
@drmichaelbenari הילד שלה היה מחבל תפסיקו לתמוך בטרור,NOT
@bezalelsm לא יאמן איך מנסים להפוך טרוריסט לקדוש!!,NOT
@crybaby__il הומופובי רצח ודוחה,NOT
@RZuki55 @gomeravid @EmilieMoatti @ErezAmir1 מיעוט קטן (ואהוב) צועק צדק לאיאד ובהתחלה היו מי שקיבלו מכות וצעקות על זה. דגל פלסטין שהיה בשבוע הראשון לא חזר מאז. 2 מדינות זה עדיין פתרון גזעני שמדבר על הפרדה לפי דת.,Offensive
לנהל פעילות בנקאית עבור אסירים ביטחוניים  לרבות קבלת משכורות מהרשות. יישום הצו נדחה כמה פעמים וישראל הודיעה לרשות כי הצו לא יוארך פעם נוספת. מקור פלסטיני אישר כי הרשות תשלם עוד החודש את משכורות ינואר עד מרס 2021 לאסירים הביטחוניים  וכך תימנע מהפקדה נוספת בשלושת החודשים הקרובים.,NOT
@eupheu גם רוצח זברות וגם שיצו  מי היה מאמין 🙈,NOT
"בעצם  למה לא??? אני רוצח סדרתי sustainable מעביר גופות בתח""ץ אחרי שעטפתי אותן בניילון מתכלה",Offensive
@Ayelet__Shaked ואם זה היה ערבי ? ואם זה רעול פנים שהתנגד למעצר אחרי שדפק לשוטר אבן בראש? מאיפה הביטחון בפרטי המקרה?,Offensive
@LiebermanYair @SaraSolomonsara @kann_news @guyzo אני רואה שאתה מתעקש לצאת ״חכם״  אז ככה: הרצל לא הקים מדינה אבל הקימו לפניו.. נתניהו לא הביס טרור אבל עשו את זה לפניו  שארל דה-גול חבל שלא הקשיבו לו אבל הוא לא המציא יש מאין  בנט כתב משהו שלא היה כמותו קודם,Offensive
@roiberenshtein שתוק מה רבין S אתה אמור להיות מתנחל,NOT
@AdiVaknin6 אבל בדומים פלסטינים צריך לירות  נכון? עזבי  ראיתי שאת ממש רוצה לשבת לקפה עם מחבל יהודי. את אשכרה לא מצליחה לראות את הבעייתיות בהגדרות שלך?,NOT
@ElizaStanlen כן אייקוני רצח,NOT
RT @Ahmad_tibi: כשדחפורים הרסו בתים בקלאנסאווה נתניהו התהדר ושיתף אתר חדשות שכתב ש״כוחותינו פועלים בקלאוסאווה כאילו מדובר בקרב נגד אויב. ה…,Offensive
@arnonsegal1 @drmichaelbenari עכשיו זה כבר רצח בכוונה תחילה,NOT
@sagitag7 אנחנו לא גזענים. אנחנו לא רואים את הערבים כמקשה אחת רק בשל היותם ערבים. יש מהם תומכי טרור ומתנגדי המדינה שאותם צריך להוקיע ויש מהם המעוניינים בשילוב ובדו קיום ואיתם צריך להידבר. בקיצור: יזבק - לא. דו קיום בכבוד עם מי שמעוניין - כן שמחתי לעזור,Offensive
RT @SonegoAvi: ימות המשיח. הבילבול בתקשורת כל אלטרנטיבה ימין על מלא . רק לא ביבי זה אג'נדה מול ההצלחות של ראש הממשלה.,Offensive
RT @LapidotShosh: @mossi_raz כיבוש וליברלי לא הולכים ביחד. ראס בינענו לא הולכים ביחד,NOT
@HaOshIa חלשה רצח.,NOT
גם אני לא חוגג סגר הפעם... הוא היה אנטישמי!!!,NOT
@avribloch @ParisTelaviv75 איך אתה מעז להשוות בין רוצח לבין מפגינים? אתה בושה.,Offensive
צבי רפפורט: #צפו: מעצר רוצח אסתר הורגן https://t.co/FngyNdGEfS,NOT
@agoelman1 גם אם אתה לא מסכים עם כל צעדי ברק אן כל אמירה של יאיר גולן  עדיין אתה יודע מי ציוני ומי היה מוכן ונתן עשרות שנים למען המדינה ומי רק דואג לתחת של הקהילה שלו ושיתר המדינה תעלה בלהות. איך אמר פעם בנט: בואו לא נתבלבל.,Offensive
@ElizaStanlen וואי דווקא בבית ספר שלי שווה רצח אבל בטח השנה יהיה מעפן כי אין מסיבות,Offensive
זה ממש מצחיק אותי לראות אנשים אומרים שישו היה פלסטיני https://t.co/iGh31Lpc6Z,NOT
בן אדם לא חשוב מי כולה מתעטש בתור מתייחסים אליו כאל מחבל,NOT
@netanyahu ישראל היא ישות שורפת. פלסטין ובירתה ירושלים. הו משטרים טיפשים  אנשים נשארים. https://t.co/8J5JJMfkr8,NOT
"@ynetalerts נתניהו מחכה שהחמס יפציץ את אשקלון כדי לפגוע ב""מתקן רקטות משמעותי של חמס"" זו הפקרת תושבי אשקלון וישראל פשוט הפקרה.",Offensive
"RT @chaimlevinson: מהליכוד נמסר בתגובה לירי מרצועת עזה: ""מצער מאוד שכדי לקבל את הסכמת ראש הממשלה לרכוש F-35  צוללות ומל""טים תוקפים  חמאס יו…",Offensive
@ILLogger הנה עוד ערבי  שמגדיר עצמו כציוני גאה. https://t.co/yQnaT0cW2L,NOT
